tweet_id, tweet_time, tweet_author, tweet_author_id,    tweet_language, tweet_geo, tweet_text
624524105404911616,Fri Jul 24 10:18:44 +0000 2015,tasharowmanoff,48940419,en,,"@cappucinoclaire i got this from google image, and now i don't know where is it bc i already closed the browser :/ sorry :(("
624524104327016448,Fri Jul 24 10:18:44 +0000 2015,SUPERIOROB,1687192280,en,,I'm too tan :-(((
624524104033435649,Fri Jul 24 10:18:44 +0000 2015,GABRlEIIE,2511518624,en,,i still really really really really really like chipotle but chick-fil-a stole my heart :(
624524099428175872,Fri Jul 24 10:18:43 +0000 2015,DagdaMagdalena,409811646,en,,@GHilalCelik evet :-(
624524098719211522,Fri Jul 24 10:18:42 +0000 2015,pastaeI,2592548677,en,,@bornsinqer so lucky u. we dont have ramadhan holiday. only eid and that's only a week :( i need more
624524091442266112,Fri Jul 24 10:18:41 +0000 2015,jns5g,2936899415,en,,Hard to save a live... :( &lt;/3 #Stexpert  #RipStegi @byStegi
624524089558962177,Fri Jul 24 10:18:40 +0000 2015,fuckyeaprepon,3082055365,en,,Nickyyyyyyyyyyyyyyyy wtf did you do ¿ :(
624524089172963328,Fri Jul 24 10:18:40 +0000 2015,BaeLessNess,1916268782,en,,I seriously don't want to go back. :((
624524086488645632,Fri Jul 24 10:18:39 +0000 2015,RidwanJami,423362697,en,,"@lewiismynewt FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :("
624524086446665728,Fri Jul 24 10:18:39 +0000 2015,AbiGaleos,2486109630,en,,#ZaynComeBackTo1D #zayniscomingback don't fucking play my emotion please... who started this....... :(
624524078548971520,Fri Jul 24 10:18:38 +0000 2015,shivveh,374571099,en,,"@OfficialCK2013 got an image as the header of the website, and it won't centralise :("
624524077877886976,Fri Jul 24 10:18:37 +0000 2015,thorntonschocs,84363471,en,,"@sophielbradshaw We have discontinued this product, Sophie. Really sorry for any disappointment :( We will pass your feedback on!"
624524074274848768,Fri Jul 24 10:18:37 +0000 2015,mpalafox_,2256039642,en,,@chattsss tbh idk :( ask around
624524069761781760,Fri Jul 24 10:18:35 +0000 2015,leopardthinks,419441716,en,,"@pickledog47 @FoxyLustyGrover Its Kate, tho!!  :(  #sniff"
624524067576655872,Fri Jul 24 10:18:35 +0000 2015,LeahLovesDarren,803370476,en,,I'ts buffering for me :(
624524066808950784,Fri Jul 24 10:18:35 +0000 2015,wildestmeredith,860777502,en,,@swiftstruelove :( let me speak *struggles*
624524065336786944,Fri Jul 24 10:18:34 +0000 2015,carellevee,47736651,en,,@Ch4rm41n3 aww damn :( and haha will do!
624524061864034305,Fri Jul 24 10:18:34 +0000 2015,MateoCaicedoR,543717371,en,,@RafaelAllmark please follow me again!! :(
624524060890931200,Fri Jul 24 10:18:33 +0000 2015,angelweddiy,3072704325,en,"{u'type': u'Point', u'coordinates': [51.744849, -0.473476]}",So glad i don't bother with make up at work. Been outside all morning and my face would have gone down the drain by now. Bloody rain. :(
624524060131618816,Fri Jul 24 10:18:33 +0000 2015,SolehatuNisah,2199688400,en,,@_nurannisaaa @fatinrafezall @_atirahmatasri @aiifanadhirah @farhani_nfr @_ainzuhraa @athiraidrus more precious when its never end :(
624524055731777536,Fri Jul 24 10:18:32 +0000 2015,jmlestrellado,2234068722,en,,why u so fab :((( @.therese hahahahaha creds @_sheenapadua http://t.co/qcwv8In7jM
624524052833501184,Fri Jul 24 10:18:31 +0000 2015,melizza_neri,1649926296,en,,"https://t.co/TVnpczmZZ8

IT ENDED SO SOON. T_T

It hurts that one of them has to be eliminated. They're all so good. :(

#TeamZiPal

SMTM4"
624524049784401920,Fri Jul 24 10:18:31 +0000 2015,Jacob__Cooper,614526566,en,,"@elenadickinsonX ty, come home tonight tho :(((("
624524047687102464,Fri Jul 24 10:18:30 +0000 2015,madridswhite,3193394866,en,,Doing my assingnment whilst watching the game lol i hate life :( http://t.co/sxeh7LUH4q
624524046269566976,Fri Jul 24 10:18:30 +0000 2015,SamiFeride,2422214494,en,,@imamjan123 awwww thank u i Editied it on my old phone ... but it dont work more :(
624524044902244352,Fri Jul 24 10:18:30 +0000 2015,PrinceEkiro,1900296060,en,,Nakaka Beastmode. I lost my ID :(
624524044021465088,Fri Jul 24 10:18:29 +0000 2015,Khwezi03,90159751,en,,OH MY GAAAWD :( https://t.co/ZAd3jg0jzF
624524040561139712,Fri Jul 24 10:18:29 +0000 2015,oliviaa_Hall,491437056,en,,@hazminge @emliviaroney @maxdjuric @arthuredmondss but Jane said I'm welcome :(((((
624524036270206976,Fri Jul 24 10:18:27 +0000 2015,karmagal91,875574697,en,,"@SensodyneIndia Yes, I love Mango ice candy but #ToothSensitivity robs me of the fun I could have had :("
624524033133051904,Fri Jul 24 10:18:27 +0000 2015,MateoCaicedoR,543717371,en,,@RafaelAllmark why unfollow??? Please follow me again!!! :( colombia loves you!!
624524026019454976,Fri Jul 24 10:18:25 +0000 2015,Lubkah7,3126944020,en,,@aryanswift6 please :((
624524017093861376,Fri Jul 24 10:18:23 +0000 2015,ITSCHUYYYY,1616400349,en,,Future didn't show up :(
624524016150122497,Fri Jul 24 10:18:23 +0000 2015,Kyleisgwapo,904016293,en,,@jvkho9997 thanks yots. Labyo miss you :((
624524013793079296,Fri Jul 24 10:18:22 +0000 2015,rknatividad_,2904475152,en,,get well soon pretty😘😘 — pano mo nalamannn bebeee? :( thankyou 😘 http://t.co/CVOT0DGrAy
624524013218365440,Fri Jul 24 10:18:22 +0000 2015,charlottejpg,2229774169,en,,oh no i'm too early :-(
624524010777227264,Fri Jul 24 10:18:21 +0000 2015,highimvale,403047378,en,,“@AlejoDoe: @highimvale damn they stole my home girls phone too”got me fucked up :(
624524010512986112,Fri Jul 24 10:18:21 +0000 2015,destinysodders,2935674539,en,,I need to stop being so hardheaded :-(
624524006557814784,Fri Jul 24 10:18:20 +0000 2015,rajashamshair,3138733320,en,,That lonely moment when the only text message you get all day is from your cell phone company. :(
624524006218178561,Fri Jul 24 10:18:20 +0000 2015,JL_LopezThuns,265141820,en,,but when you call me baby I KNOW IM NOT THE ONLY ONE :( — eating Zach's  Burger Xpress
624524003529637888,Fri Jul 24 10:18:20 +0000 2015,TitaniaRainbow,19073866,en,,@misslolitalove that's true :-( it's trying to get rid of Katie Hopkins to no avail
624524003332337664,Fri Jul 24 10:18:20 +0000 2015,_Mvrquitaa,606220568,en,,I'm really just up :(
624524001776308224,Fri Jul 24 10:18:19 +0000 2015,matthew_tilton,2273751464,en,,Can't sleep :(
624524001549815808,Fri Jul 24 10:18:19 +0000 2015,itsmakennaaa,425550918,en,,Every night I take hella melatonin &amp; every night I take like a 2-4 hour nap until I'm wide awake &amp; it's the next day again :(
624524000983687168,Fri Jul 24 10:18:19 +0000 2015,beckyjonesssss,260903379,en,,@sarahbournex me too :( determined not to feel ill for tonight!!!
624523989717774337,Fri Jul 24 10:18:16 +0000 2015,momentsLOX,2847089566,en,,@inespsousa9 not me! :(
624523986282643456,Fri Jul 24 10:18:16 +0000 2015,katrinacagro,1288820778,en,,So cold here in the office huhu :( No more tasks to do but I'll be here until 9pm hahaah!!
624523983908552704,Fri Jul 24 10:18:15 +0000 2015,gabyklaine,3148513525,en,,"""@alyaeldeeb12345: I miss Chris ' voice :("" same http://t.co/5houV3sq5l"
624523982507798528,Fri Jul 24 10:18:15 +0000 2015,BloggingEdge,945830622,en,,@ThisGuyCanUK Oh that's a shame! :( We're really looking for people that have written about it before and frequently do it! But thank you!
624523979127169024,Fri Jul 24 10:18:14 +0000 2015,sandybodnar,88736871,en,,Hope that person is in jail :( https://t.co/uYofSgIBVA
624523978221031424,Fri Jul 24 10:18:14 +0000 2015,pbdcruz,2620135134,en,,weirddd :(
624523973435326465,Fri Jul 24 10:18:13 +0000 2015,StylesClifford2,2880179923,en,,Everyone is happy bc they have amazing friends bc of 1D then here i am still waiting for my internet bestfriends  :(
624523971493412864,Fri Jul 24 10:18:12 +0000 2015,tanton16,98781985,en,,Head ache :(((
624523971241717760,Fri Jul 24 10:18:12 +0000 2015,KYGF7F,3286346072,en,,@JRF7F RUINED &gt;:(
624523967873744896,Fri Jul 24 10:18:11 +0000 2015,KIN6S,1943454085,en,,i need more :( donghyuk stans :( in :( my :( tl :((((( where u guys at
624523964623138816,Fri Jul 24 10:18:10 +0000 2015,ZALFIE_IS_GOALS,3180524264,en,,@zoellaftmendes but why? :(
624523959418134528,Fri Jul 24 10:18:09 +0000 2015,xSkyParadisex,1405511900,en,,I miss Beks' original body since episode 13 :(
624523958918909952,Fri Jul 24 10:18:09 +0000 2015,finerthinqs,1328540514,en,,reynoldsgrl either deactivated or got suspended i wanted to shade :(
624523958860144640,Fri Jul 24 10:18:09 +0000 2015,tabiyeong,1649986375,en,,just got home.. heavy rain :(
624523957497163776,Fri Jul 24 10:18:09 +0000 2015,fcknerd,118475292,en,,@TheStonePilot sorry :(
624523956675084288,Fri Jul 24 10:18:09 +0000 2015,capperz412,439234152,en,,@TheLadyShelly haha I feel so naked without ole beardy tho :(
624523950211641344,Fri Jul 24 10:18:07 +0000 2015,amyronge,16182623,en,,@HelloJP How did you get it?? I've been trying for ages and no joy! :(
624523949737533440,Fri Jul 24 10:18:07 +0000 2015,tgharibian,1258493030,en,,I want to sleep why am I not tired :((((
624523944226193408,Fri Jul 24 10:18:06 +0000 2015,syimsyims,237841480,en,,this song is freaking saaaaaaad :(
624523943404134400,Fri Jul 24 10:18:05 +0000 2015,JapanekiChannel,2969042512,en,,"Sorry guys, no new video this week! :("
624523943102300160,Fri Jul 24 10:18:05 +0000 2015,IndietracksFest,24677209,en,,"@mr_omnibus @IGetSpellbound aw that's a shame, we thought you were! We'll miss you :("
624523942074527744,Fri Jul 24 10:18:05 +0000 2015,RidwanJami,423362697,en,,"@palmirabieber FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :("
624523940786864129,Fri Jul 24 10:18:05 +0000 2015,skieslawley,2210573144,en,,what happen to the kaussies? :(
624523940015161344,Fri Jul 24 10:18:05 +0000 2015,SalmanNaseer,29222939,en,,I was looking forward to this Pixels movie and it turned out to be a bummer :(
624523938991738880,Fri Jul 24 10:18:04 +0000 2015,mypinkboo,523001602,en,,"its okay bae~ its okay :( 
i wanna hug her already. #FightingMCIrene http://t.co/BGV6mxYfGt"
624523937179828225,Fri Jul 24 10:18:04 +0000 2015,blurryharlequin,434067962,en,,MICHAEL'S EXERCISING AND YEAH IT'S GREAT AND ALL BUT I DON'T WANT HIM TO LOSE THE TUMMY :(((
624523932792524800,Fri Jul 24 10:18:03 +0000 2015,AnneBonifacio29,1361361464,en,,@aryanswift6 done please pick me :(
624523932075331584,Fri Jul 24 10:18:03 +0000 2015,Jooceelynnxc_,630523337,en,,finding old pictures with my long hair makes me so sad :(
624523922592112640,Fri Jul 24 10:18:00 +0000 2015,MateoCaicedoR,543717371,en,,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored :( please let today be the day you finally follow me������♥♥♥♥
624523920725659652,Fri Jul 24 10:18:00 +0000 2015,SupiMiles,870713972,en,,@dtoxdliving it's wet and miserable here :((💦☔️  missing my morning yoga &amp; drink in the sunshine! 🌞💃🏽🍹 love to you all. xx
624523919840509952,Fri Jul 24 10:18:00 +0000 2015,jonginsmother,1062585126,en,,@chuchuxiu thats so mean!!&gt;:( i dont like him how rude! also aww bc they had to keep u away from the snake:/ damn they shouldve moved him
624523918519304192,Fri Jul 24 10:17:59 +0000 2015,sitiAsthi,555812985,en,,Fucking shit stalking her account :(
624523917437177856,Fri Jul 24 10:17:59 +0000 2015,cruzkristelle,358133279,en,,"""zayn is coming back on july 26""
srsly guys? how many times did you say that?? :-(("
624523914845233152,Fri Jul 24 10:17:59 +0000 2015,SallissHarry,3083440327,en,,Georgia and Saffron are amazing and queens and I am just a poor peasant  :( wish i could be more like them...
624523914165792769,Fri Jul 24 10:17:58 +0000 2015,_reneeex3,173265403,en,,I got no sleep :(
624523913045749760,Fri Jul 24 10:17:58 +0000 2015,idkellita,2699323002,en,,@valentinalmao @mgchalsey ahh im sorry i didnt reply back :( i miss you too!! also i wouldve tweeted u on that acc but ive been having
624523912584515585,Fri Jul 24 10:17:58 +0000 2015,KINGJIWON_,230754474,en,,"NFINITE New Update - Hoya 
~#Admin_Myung 
SLP :( http://t.co/67Qf4l0zF2"
624523901763104768,Fri Jul 24 10:17:55 +0000 2015,vidyaEF,2732665207,en,,"The saddest thing is when you are feeling real down,you look around and realize that there is no shoulder for you….! :("
624523896646074368,Fri Jul 24 10:17:54 +0000 2015,IKLANJayaKU,761053958,en,,"laomma design; Kebaya &amp; Wedding Dress. Bandung - Indonesia
LINE: laomma, 
7DF89150
WHATSAPP : (+62) 089624641747
Instagram : Laomma_Couture"
624523895467573248,Fri Jul 24 10:17:54 +0000 2015,zaynsloove,551387219,en,,"@_BeatrizHoran_ No, I can't :("
624523895240945665,Fri Jul 24 10:17:54 +0000 2015,perfxctdrexms,2975066678,en,,I feel so drained like omg like so tired physically and mentally how haizzz and my eyes still hurt urghhh sat sun cant even stay at home :(
624523894997651457,Fri Jul 24 10:17:54 +0000 2015,kohquette,16718799,en,,"I'm really trying hard to level up my working-on-a-tight-schedule art for comics, &amp; I know sometimes the art looks off, but :( ganbarimasu"
624523893970067456,Fri Jul 24 10:17:54 +0000 2015,__samfa,1636114574,en,,:( now im feeling lonely wth https://t.co/6NrxEGjSv3
624523884277166080,Fri Jul 24 10:17:51 +0000 2015,MooGriffiths,37622036,en,,@ElHenderz @EllaHenderson livid - it's still not working :(
624523881907396609,Fri Jul 24 10:17:51 +0000 2015,taylorrtooturnt,1965746156,en,,oh that actually made me sad lol :(((
624523881856921600,Fri Jul 24 10:17:51 +0000 2015,_dayanaaarose,272348352,en,,wanna sleep :(
624523878086238208,Fri Jul 24 10:17:50 +0000 2015,paul_macca,17504462,en,,@jethrocarr double whammy :(
624523877692145664,Fri Jul 24 10:17:50 +0000 2015,Shane_Henry98,1426030903,en,,How unlucky would it be if I was dying and passed away just before ed came on stage #:-(
624523873736896512,Fri Jul 24 10:17:49 +0000 2015,MateoCaicedoR,543717371,en,,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored :( please let today be the day you finally follow me������♥♥♥
624523873267150848,Fri Jul 24 10:17:49 +0000 2015,maycamillee,3071032198,en,,Quuuuuuee friooooo :(
624523869106405376,Fri Jul 24 10:17:48 +0000 2015,MateoCaicedoR,543717371,en,,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored :( please let today be the day you finally follow me������♥♥
624523867634073601,Fri Jul 24 10:17:47 +0000 2015,ice_embalsado,2686774916,en,,so... it's raining again... so much for running... :(
624523865960660992,Fri Jul 24 10:17:47 +0000 2015,MateoCaicedoR,543717371,en,,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored :( please let today be the day you finally follow me������♥
624523864085819392,Fri Jul 24 10:17:46 +0000 2015,exaItlucina,2530494162,en,,@nicefurby my dad said no sorry :(
624523863054000128,Fri Jul 24 10:17:46 +0000 2015,MateoCaicedoR,543717371,en,,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored :( please let today be the day you finally follow me������ ♥
624523860411461633,Fri Jul 24 10:17:46 +0000 2015,MandyKerr,14382167,en,,@keelzy81 fat lady parts :(
624523859375558656,Fri Jul 24 10:17:45 +0000 2015,MateoCaicedoR,543717371,en,,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored :( please let today be the day you finally follow me������
624523854866558976,Fri Jul 24 10:17:44 +0000 2015,Ninja_Turtle019,575522898,en,,@BTS_twt please take me there :((
624523853981712384,Fri Jul 24 10:17:44 +0000 2015,UnionJsWorlds,726446022,en,,wtf stereo kicks :(
624523847358779393,Fri Jul 24 10:17:42 +0000 2015,jusrecht,1041272826,en,,@marmice08 :((((((((((( but hopefully chwang will still drag him out to eat later sobs
624523844959752192,Fri Jul 24 10:17:42 +0000 2015,kitprn98,3241396152,en,,Add my KIK - lorm823 #kik #kikmeguys #blonde #rp #kikmenow #indiemusic #selfshot :( http://t.co/W07JltA7Fy
624523840664784897,Fri Jul 24 10:17:41 +0000 2015,anitarxx,334897996,en,,@natalielms95 @jxhun @SharonMelaniex  why is this so accurate :-((((
624523839142293504,Fri Jul 24 10:17:41 +0000 2015,yesunggyu1,2792476522,en,,I cant stream :(
624523832372690945,Fri Jul 24 10:17:39 +0000 2015,JadeSa11y,65109649,en,,Feeling unhappy today :-(
624523832045350912,Fri Jul 24 10:17:39 +0000 2015,fxK_soojung,1366105956,en,,Omg no Amber :((
624523830233563136,Fri Jul 24 10:17:38 +0000 2015,AnnaJacks76,3045940852,en,,Looking for fun? SNAPCHAT - jennyjean22 #snapchat #hornykik #ebony #trade #models #elfindelmundo #webcamsex :( http://t.co/s0wlxvFdeV
624523829709180930,Fri Jul 24 10:17:38 +0000 2015,alyssaleal13,634782788,en,,@Alex12Rios hey that was mean :(
624523827523948544,Fri Jul 24 10:17:38 +0000 2015,dietmountainfud,940651567,en,,I told myself I can survive living alone for the rest of my life but I can't even be left alone for a day :(
624523827259809792,Fri Jul 24 10:17:38 +0000 2015,HenrieVIII,41397440,en,,@_NathanSinclair well rude :(
624523825208668160,Fri Jul 24 10:17:37 +0000 2015,dallasftomaha_,630320063,en,,I wanna buy the #calibraskaEP :(
624523823551885312,Fri Jul 24 10:17:37 +0000 2015,Hydrojeon,3038506332,en,,@taekooknet No I didn't :( Hahaha I wish T.T You?
624523823035998209,Fri Jul 24 10:17:37 +0000 2015,najhakeem,2611452841,en,"{u'type': u'Point', u'coordinates': [33.7271985, 73.12626]}","@Craig_J_Hastie @MassDeception1 lolzz, unfortunately dats how it is :("
624523821521993728,Fri Jul 24 10:17:36 +0000 2015,chavburner,42855881,en,,@chris_slight78 :( feels
624523820888641536,Fri Jul 24 10:17:36 +0000 2015,emily_rush_,346591650,en,,I keep having the worse dreams with Corey in them :-(
624523820687298560,Fri Jul 24 10:17:36 +0000 2015,IXIVoodooIXI,175787329,en,,@DeeJ_BNG I appreciate the weekly update but more weapons than ever before are on the way? we have nowhere to put the one we already own :(
624523818984341504,Fri Jul 24 10:17:36 +0000 2015,jassyd_,602490288,en,,@EdeLabayog yup thank you! Huhu mahirap? :(
624523818275463168,Fri Jul 24 10:17:36 +0000 2015,TheUncannySnail,75491040,en,,T H E D R E A M is dead :((( Guess it's time to get to sleep. Hope it works later today and I can get some games with Nash
624523816702619648,Fri Jul 24 10:17:35 +0000 2015,JoyceTheWayUAre,2862242450,en,,My body system don't want to accept those foods :(
624523816623058944,Fri Jul 24 10:17:35 +0000 2015,nyaanmaruu,263322950,en,,@feleciaag20 oh gosh i love it so much ;__; they have those fried noodles?? Love💜💜💜 but they stopped selling them here :(
624523816560132096,Fri Jul 24 10:17:35 +0000 2015,i_am_catriona,187492531,en,,London is veeeeerry wet today - this is more like summer as I know it! :(
624523808142004224,Fri Jul 24 10:17:33 +0000 2015,MyInspiritHeart,2814174859,en,,@sunggyu_ph saw it being rted orig tweet by @/starholicxx :((
624523806779047936,Fri Jul 24 10:17:33 +0000 2015,plsjustinb,2751390682,en,,"justinbieber can u pls follow me on &gt;daianerufato&lt; i've been trying for too long :( ilysm baby! xx (July 24, 2015 at 07:17AM)"
624523805906587648,Fri Jul 24 10:17:33 +0000 2015,DesmondDMixon,2707368956,en,,"@HoneyMustardHoe :( I was kidding, get out your feelings"
624523802668437504,Fri Jul 24 10:17:32 +0000 2015,otratsolos,1082391145,en,,SONG FROM@THE FIFTH ALBUM I AM SO NOTR READY HWY IS NIALL SO CUTE :(: http://t.co/THMLVQlDAw
624523795672403968,Fri Jul 24 10:17:30 +0000 2015,adeelghaffar14,2662181983,en,,"@mohsinmalvi19 @wishrajpoot @DrAzharAliKhan Nothing except lie, fraud, double cross, diplomacy, survival of fittest, zero tolerant..... :("
624523793189343232,Fri Jul 24 10:17:30 +0000 2015,kmdevaser96,2938895792,en,,@Rinerh -hugs- I really wish I could love :( I miss you.
624523793139044352,Fri Jul 24 10:17:30 +0000 2015,_briannabeatriz,909308791,en,,@aileenlykacholo miss you. :(
624523790710521856,Fri Jul 24 10:17:29 +0000 2015,AliofMNL,3020985410,en,,@burgeeem always remember to take a shit bb gurl. :-(
624523783387377664,Fri Jul 24 10:17:27 +0000 2015,O2,15133627,en,,@carouseldiary We're sorry to hear this :( How is it now? Try the following steps: http://t.co/E9MkbTy6ke &amp; let us know how you get on.
624523781101473792,Fri Jul 24 10:17:27 +0000 2015,BrodySue,113389817,en,,"@moby307 So true, yet many know this and choose to not heed the notion xx :("
624523777842520064,Fri Jul 24 10:17:26 +0000 2015,LetsGoOut_BH,362449674,en,,Unfortunately today's performances at Pier Approach will not be going ahead due to the weather. :( http://t.co/PidhDm1ga3
624523775070105600,Fri Jul 24 10:17:25 +0000 2015,attard12,319277029,en,,crying to get rattle robe :(
624523774012993540,Fri Jul 24 10:17:25 +0000 2015,Foodsforfitness,432548378,en,,@shaanb24 Just looked at your previous tweets and seen that this message was due to a hack :( Hope you got it sorted!
624523772951965696,Fri Jul 24 10:17:25 +0000 2015,jungsilhoon,1370276910,en,,@swgzl do you not like ballads :-( i think it emphasis their vocals a lot so im happy they chose to promote one
624523772436062208,Fri Jul 24 10:17:25 +0000 2015,sleepy456,128886712,en,,@bmthofficial They are all sold out :((((
624523755956609024,Fri Jul 24 10:17:21 +0000 2015,paulafoosp,334226266,en,,"@nat_broco erm, what's that like then :("
624523754312495104,Fri Jul 24 10:17:20 +0000 2015,michaeldh_,20264827,en,,can't announce cool show today so wait until monday thanks :(
624523753687531520,Fri Jul 24 10:17:20 +0000 2015,aldcbutera,3179644832,en,,@Abby_Lee_Miller hey Abby.can you help me persuade my mum to come with me to see in London please?:(
624523750638137344,Fri Jul 24 10:17:19 +0000 2015,White_Boy_27,1410707132,en,,Lmao just realized I tweeted the wrong lyrics :(
624523746741776384,Fri Jul 24 10:17:18 +0000 2015,MennaEZahra,36441755,en,,@amellywood but but but but but emily's birthday :(
624523745974165504,Fri Jul 24 10:17:18 +0000 2015,unsociablemgc,2214514382,en,,@httpbethx i packed all my socks for camping so i had to wear odd socks :(
624523742480351232,Fri Jul 24 10:17:17 +0000 2015,StarSparkle_UK,97764463,en,,.@GoonrGrrl @TheDemocrats I can't see how she can possibly be elected - FAR too much baggage. But people see what they want to see :(
624523741389815808,Fri Jul 24 10:17:17 +0000 2015,_becca00,1527526466,en,,So cold :(
624523739674316800,Fri Jul 24 10:17:17 +0000 2015,N3T,1354431312,en,,"＠maverickgamer_　July 24, 2015 at 07:17PM 　:("
624523737484779520,Fri Jul 24 10:17:16 +0000 2015,lutaesty,3282916860,en,,"@DADDYNAMJ00N @bbydesu No~ I mean, that @bbydesu hmm, omg Im so slow :("
624523733693132804,Fri Jul 24 10:17:15 +0000 2015,sinasadJA,139673223,en,,@karinatuano shiiiit. Kamiss beh 😭😭 Thank you bby. :* I miss you :( love you mwa.
624523732904751104,Fri Jul 24 10:17:15 +0000 2015,Every1luvsMari,234976970,en,,My mommy left :(
624523732208386048,Fri Jul 24 10:17:15 +0000 2015,iflickerflame,562010678,en,,@abigailjacinthe hi ate :( i know she loves you so much but maybe she's having a hard time right now.
624523729079508992,Fri Jul 24 10:17:14 +0000 2015,CeriB86,2298095615,en,,Very sad to return from holiday to find @MissCatJames not on my radio in the morning and @TomNewittDJ not doing BC drive :( @wearefreeradio
624523728744005632,Fri Jul 24 10:17:14 +0000 2015,itswilshereFc,2901155175,en,,@tooshiin but dat was fun while it lasted :(
624523725719732224,Fri Jul 24 10:17:13 +0000 2015,Maggytaughtyou,2170076956,en,,Why do people scream so much before/during fighting? .. You're only hurting your throat stop it :(
624523725447131136,Fri Jul 24 10:17:13 +0000 2015,dreadwoIf,2335122805,en,,@xfiIes :() IS there A CAT CAFE IN MELBOURNE
624523722523672576,Fri Jul 24 10:17:13 +0000 2015,AeiahGeee,217019202,en,,Movie marathon anyonneeee :(((( loner af
624523716941205504,Fri Jul 24 10:17:11 +0000 2015,MaddisonMayy,792066528,en,,So fricken cold :(
624523713262809088,Fri Jul 24 10:17:10 +0000 2015,CharlotteZeta_,237457653,en,,@AntPHall that's annoying! That's the one I'm using and it's really good :(
624523710490349568,Fri Jul 24 10:17:10 +0000 2015,rakaneuh,1372314072,en,,@AudreyPelan @CLGDoublelift meh rito pls do something :(
624523709840257024,Fri Jul 24 10:17:10 +0000 2015,ah_cala_te,1609358479,en,,Friendzone :(
624523705285148673,Fri Jul 24 10:17:09 +0000 2015,tasfia29,2504367870,en,,Although it's 3 am here when their panels start...I'm gonna miss everything...:-(
624523702080663552,Fri Jul 24 10:17:08 +0000 2015,Abhishekboss2,787008355,en,,@KollyBuzz repeat audience ?? :(
624523700642000896,Fri Jul 24 10:17:07 +0000 2015,shankyyy14,1326197816,en,,@messiluonel @dragbackfake I only got one month in June :(
624523700403093504,Fri Jul 24 10:17:07 +0000 2015,123Emzy,702991535,en,"{u'type': u'Point', u'coordinates': [39.46977223, 3.27556145]}",Take me back :( @ Hsm Canarios Park Hotel https://t.co/lvNoJfG20f
624523699140464640,Fri Jul 24 10:17:07 +0000 2015,navysmccann,827510006,en,,im sorry im getting all personal and stuff but its really bothering me and i cant stop crying about it but i dont have anyone to talk to :(
624523699123675136,Fri Jul 24 10:17:07 +0000 2015,Meraniki,185748482,en,,I wonder when I'm gonna see all ukiss members as one again :(
624523693989957632,Fri Jul 24 10:17:06 +0000 2015,AnotherFanOfSam,2753273753,en,,"@Napolitano29 i wish i was there too! :(
but we have to have faith that we'll meet Sam and Kurt one day! one day..."
624523693151158272,Fri Jul 24 10:17:06 +0000 2015,hakanhepcan,91916698,en,,@bahadirylmz @59saniye my friends fatma'm :(
624523690324049920,Fri Jul 24 10:17:05 +0000 2015,_nires_,1105347968,en,,@austinh_44 damn Alex has more swag than me :((
624523690248572928,Fri Jul 24 10:17:05 +0000 2015,_Rvlph,1107913452,en,,@caylahhhh lmfao seriously??? I can't remember if I did honestly..more likely tho :((
624523688918921217,Fri Jul 24 10:17:05 +0000 2015,HisGalaxyfanfan,435544341,en,,Missing you :(
624523684716216321,Fri Jul 24 10:17:04 +0000 2015,SharonAprillia,2222519040,en,,"@Real_Liam_Payne please follow me :( i have been waiting for your follow back :(

please follow me back or retweet or reply this :("
624523680702279680,Fri Jul 24 10:17:03 +0000 2015,MintRigid,2359977989,en,,:( update: http://t.co/HPhnCQuvy3 via @YouTube
624523679939096577,Fri Jul 24 10:17:03 +0000 2015,MissJenniep,287589071,en,,"@Welshwonderland @sarahlohse @newdayevent @newdayServers Oh no, I forgot I'd be missing your cakes - and those FLAPJACKS! :-( #countthecost"
624523679628664832,Fri Jul 24 10:17:02 +0000 2015,_amandaaxx3,400949733,en,,I want IHOP :(
624523678341038081,Fri Jul 24 10:17:02 +0000 2015,Solo_Dm_Helperr,3140090865,en,,@angelhairhes i dont have snapchat :(
624523676092862464,Fri Jul 24 10:17:02 +0000 2015,ChrisC_CFC,276410369,en,,"@MaverickLowe @CTC_Cyclists Yep but oh so common of infra, still being rolled out now, in this Country :-("
624523671365771264,Fri Jul 24 10:17:00 +0000 2015,karianakadek,403915595,en,,@comedyorjoke so true :(
624523667792203776,Fri Jul 24 10:17:00 +0000 2015,artistickjd,3161003228,en,,@bttrcpxljp done can u please give them to @tenderkjss ? i know im late sorry :(
624523663799394305,Fri Jul 24 10:16:59 +0000 2015,narcoticfudge,3305309217,en,,@mrowklis :(((( thank u bby. i love u too.
624523661135884289,Fri Jul 24 10:16:58 +0000 2015,annie_j09,531660011,en,,Can I just call into work :(
624523654605377536,Fri Jul 24 10:16:57 +0000 2015,Sergioo_T,406674482,en,,last day :-(
624523651111497728,Fri Jul 24 10:16:56 +0000 2015,0ppa_,157440219,en,,I want to sleep :(
