tweet_id, tweet_time, tweet_author, tweet_author_id,    tweet_language, tweet_geo, tweet_text
624493623778787328,Fri Jul 24 08:17:37 +0000 2015,RJUrmin,352899562,en,,Now this is what I call #ThrowbackFriday !! Christen ki yaad aa Gayi :D  https://t.co/RHTce9ByRd
624493623363637248,Fri Jul 24 08:17:36 +0000 2015,olabtlove,965207540,en,,Stats for the day have arrived. 2 new followers and NO unfollowers :) via http://t.co/6LyskBfqFG.
624493622956814336,Fri Jul 24 08:17:36 +0000 2015,Emma_L_R,431748677,en,,@davey_steven and you! Hope it's a great one :)
624493622654689280,Fri Jul 24 08:17:36 +0000 2015,luvabbies,3187259618,en,,The one time I went outside to look at stars and be peaceful I saw a opossum running thru my bushes so that shit ain't for me :-)
624493621878743040,Fri Jul 24 08:17:36 +0000 2015,TIANTIANZXCS,134843847,en,,@putriisabrina ok no worries :)
624493621840998400,Fri Jul 24 08:17:36 +0000 2015,EstherCarodann,3242111150,en,,Have a nice day queen! :) @esthercarodan
624493621669154816,Fri Jul 24 08:17:36 +0000 2015,CaptRaven,440148580,en,,"@ScreamingJoypad A belated good morning to you, sir :D"
624493621560090624,Fri Jul 24 08:17:36 +0000 2015,sereenajay,599101345,en,,@srcglide Yeahh 100% &amp; have a good day too :)
624493621451063296,Fri Jul 24 08:17:36 +0000 2015,SunrayEurope,2475634532,en,,"@UmmJihad1 funny how you use ""kuffar"" computers, cell phones and social media to spread your diarrhea though. Immigrant lice :D"
624493619991441408,Fri Jul 24 08:17:36 +0000 2015,allinecke73,3242573418,en,,Looking for fun? KIK - goictived70685 #kik #kikmeguys #xxx #tagsforlikes #webcam #trapmusic #hotmusicdelocos :) http://t.co/45Rc6ZgQ2Z
624493619353911296,Fri Jul 24 08:17:36 +0000 2015,StreetFoodExpo,2411326778,en,,"@gfcuppatea Morning.  Hope you're keeping well.
Got anything nice planed for the weekend?
Thanks for the follow as well.  :-)"
624493618137563136,Fri Jul 24 08:17:35 +0000 2015,LittleMissLilia,3115228973,en,,"@kkkdave keeps asking me to show him my kinickers Miss. Next time you see him, can you beat him extra hard please? Very kind of u :)"
624493617600700416,Fri Jul 24 08:17:35 +0000 2015,akers947184,3102229212,en,,Best night of my life!!!:)
624493616786993152,Fri Jul 24 08:17:35 +0000 2015,RankSolutions,38401040,en,,"Happy Friday all :-)

You can catch us on 01282 452096 if you want a chat :-) http://t.co/kFxVLYxPsW"
624493616317083648,Fri Jul 24 08:17:35 +0000 2015,bangtanstudioxx,3008316674,en,,@btstwit_ shady af lol the management said no reservation on 11 sept :)  https://t.co/9QW1TJcnzD
624493616153645056,Fri Jul 24 08:17:35 +0000 2015,alex_elbro,1471881013,en,,"@Jenbag @dowsingforsound @camideasfest @ADFofficial @CambLiveTrust happy days, will get tkts too :)"
624493615709057024,Fri Jul 24 08:17:35 +0000 2015,morellizorelli,2715670138,en,,@DrakesRest likewise on the incredible food folks - keep up the great work! :D
624493614987513856,Fri Jul 24 08:17:35 +0000 2015,IamTonyTrinh,341086688,en,,"Have a good day/ good night
Enjoy :) http://t.co/uj2nwuQTby"
624493614752661504,Fri Jul 24 08:17:34 +0000 2015,PiepMatze,70729209,en,,@KarlreMarks Say hello to 'overgeneralization'! :-)
624493614630989824,Fri Jul 24 08:17:34 +0000 2015,bethfromchowtwn,3060538004,en,,@gabanna_21 yeah I will :) and Ikr 😍 I like the pic
624493613834047488,Fri Jul 24 08:17:34 +0000 2015,GoZissou,290242271,en,,@wuthering_alice I like that it doesn't have to be about consumerism :) Treat Yo Soul
624493613356072960,Fri Jul 24 08:17:34 +0000 2015,Annelovesthegym,192135586,en,,"@oconnor_max YAY! Can't wait! Hope I can keep up - been swimming more than riding recently, but will do my best :)"
624493612982636544,Fri Jul 24 08:17:34 +0000 2015,autumnnsucks,1594177722,en,,Feeling like shit :-)
624493612768870400,Fri Jul 24 08:17:34 +0000 2015,czampoo,1369340312,en,,i'll add more fics tomorrow :D
624493612554919936,Fri Jul 24 08:17:34 +0000 2015,myster02,20435958,en,,"#ouch slip disc is sore today
bring on thw swimming and chutes :)"
624493612080996352,Fri Jul 24 08:17:34 +0000 2015,urbanfeather,58503891,en,,Morning everyone! :D
624493612001284096,Fri Jul 24 08:17:34 +0000 2015,TGetsHealthy,2828844751,en,,Great way to start the day!  :D http://t.co/N5nOp3FfnX
624493611036639232,Fri Jul 24 08:17:34 +0000 2015,TillBratva,2416245408,en,,@UnMondeHistoire chalut :)
624493610516377600,Fri Jul 24 08:17:33 +0000 2015,F1insider78,559359838,en,,@HugeFormula1Fan Give me a minute. I'll take a look. :)
624493610357161984,Fri Jul 24 08:17:33 +0000 2015,ThekeeganBshow,586377428,en,,http://t.co/2GnmiplU4B listen live! :) :) :)
624493609820233728,Fri Jul 24 08:17:33 +0000 2015,louisapeacock,19991688,en,,This dog guy is hilarious @BBC3CR @jvsshow brilliant interview - replay on iplayer later it's so funny :)
624493607437881344,Fri Jul 24 08:17:33 +0000 2015,jdrconsultores,609927945,en,,Stats for the day have arrived. 4 new followers and NO unfollowers :) via http://t.co/Hk8VpyVCu6.
624493606338998272,Fri Jul 24 08:17:32 +0000 2015,DustyMcBacon,2841021597,en,,"Making me come at 10am when the test is at 11am, thanks for the unneeded stress :)"
624493606095564800,Fri Jul 24 08:17:32 +0000 2015,MegaMoh11,1204368973,en,,@Dinnerbone *Future MegaMoh in 7/29/2015* Happy Birthday to me :)
624493605672108032,Fri Jul 24 08:17:32 +0000 2015,SRoseallen,1947361514,en,,"Lol, Happy Friday peeps! :D http://t.co/cOwsS5v5oY"
624493604497686528,Fri Jul 24 08:17:32 +0000 2015,onkoameguzu,3123737702,en,,Men are like power tools. They make a lot of noise but its hard to get them to work. :)
624493604124254208,Fri Jul 24 08:17:32 +0000 2015,tmhcuddly,2993128488,en,,@otraclace well I travel all around New Zealand in the holidays so hopefully we could meet up? :D
624493602941628416,Fri Jul 24 08:17:32 +0000 2015,dianavelezj,138943190,en,,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/C5WupnoeRn.
624493602920529921,Fri Jul 24 08:17:32 +0000 2015,pimpalana,2764566468,en,,@michael_lavro yeah and when everyone wakes up in the morning they'll see your big pile of dump :) cool
624493601683214337,Fri Jul 24 08:17:31 +0000 2015,angeneer,28390724,en,,"@claralikesarah actually, gf couscous is not as bad as I thought it would be. I'll send you some links :)"
624493601662369792,Fri Jul 24 08:17:31 +0000 2015,sweden,19663706,en,,@trevorbeatsdrum nice! It sounds awesome! :)
624493600831713281,Fri Jul 24 08:17:31 +0000 2015,AlliPolin,35823189,en,,@JackieYunTweets More about things I know... Women's Fiction :)
624493600286580736,Fri Jul 24 08:17:31 +0000 2015,lovatxsharmony,2239648987,en,,@ManiMint_ you're welcome :)
624493600185790464,Fri Jul 24 08:17:31 +0000 2015,mappingmegan,1329438223,en,,@fouraroundworld thanks for sharing! Wishing you a wicked weekend :)
624493598726352896,Fri Jul 24 08:17:31 +0000 2015,FlashGen,786795,en,,@nickgerig Wahahaah. If only :p
624493597883256832,Fri Jul 24 08:17:30 +0000 2015,dreamlondon1D,1163637968,en,,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x17"
624493597811953665,Fri Jul 24 08:17:30 +0000 2015,rainedonparade,261173436,en,,"@SazzylSquires Thank you very much lovely, I'm really pleased you did :)"
624493597451096064,Fri Jul 24 08:17:30 +0000 2015,MariaGomezYo16,1635143748,en,,When people tell me I have good taste in music :D ^.^
624493597438578689,Fri Jul 24 08:17:30 +0000 2015,mrsjungdae,634664681,en,,@bng_ynggk he looks different??? :)))
624493597350580224,Fri Jul 24 08:17:30 +0000 2015,UlkuR,135841617,en,,I want to read that @KirkdaleBooks. Orhan Pamuk is my hero :)
624493597325426688,Fri Jul 24 08:17:30 +0000 2015,magdy2424,2965857135,en,,@DAlmendary @mimoha22 @iamsrk @AsmaMnh16 @DoaaAhmed001 good morning :-) http://t.co/PTI3r1rLDg
624493595119251456,Fri Jul 24 08:17:30 +0000 2015,jaxandwillsmum,25009140,en,,"Fall in love under a canopy of maple leaves! Secrets at Maple Syrup Farm is out now :) Happy Friday, all! xx http://t.co/fQeQlpk32A"
624493593902755840,Fri Jul 24 08:17:29 +0000 2015,dannnniiii_,1571191482,en,,@stephbichard thank you Stephanie! Ily2 💖💖:)
624493592678043648,Fri Jul 24 08:17:29 +0000 2015,HarlKaur,2720642172,en,,@magicbricks @iamKaranB congrtaualtions :)
624493592317435904,Fri Jul 24 08:17:29 +0000 2015,NotPatrick,14186348,en,,"@InspectorsClews Oh of course, that's how I understand it. I noticed the issue as well. And Phileas Club inc tomorrow! :)"
624493591935741952,Fri Jul 24 08:17:29 +0000 2015,StellaVera1997,510697560,en,,"@justinbieber when you smile, I smile :)"
624493591549857792,Fri Jul 24 08:17:29 +0000 2015,Hyun_ahYD,3347424891,en,,@simonxxx_ follback :)
624493590492790784,Fri Jul 24 08:17:29 +0000 2015,enthooom,74406039,en,,I'm not a photographs. just Phonegraphs :)
624493589620330496,Fri Jul 24 08:17:28 +0000 2015,happybubble3,1050155400,en,,Srsly today was like the best day ever :))
624493587036798976,Fri Jul 24 08:17:28 +0000 2015,kaatje36,19024010,en,,"@PacketSmuggler haha, no not at all; 10:17 here :D"
624493586424279040,Fri Jul 24 08:17:28 +0000 2015,mishmichi,137036613,en,,@arifa_pwincess happy birthday ripaaaaa ❤ :)
624493585447022592,Fri Jul 24 08:17:27 +0000 2015,almguiao,205180051,en,,Guys with blue eyes :D
624493585304387584,Fri Jul 24 08:17:27 +0000 2015,Zeelshah92,1726064216,en,,@socio_foodie ye banate hain :D
624493585283551232,Fri Jul 24 08:17:27 +0000 2015,AndyCarolan,12448122,en,,Good morning :) I hope Friday is off to a great start for you! x
624493585103212548,Fri Jul 24 08:17:27 +0000 2015,GMcGourlick,634556225,en,,"@CV_UHB the patients. Children crying in x ray dept...not to leave lol. Must say its a lovely, very pleasant hospital. Have a grt weekend :)"
624493585090654208,Fri Jul 24 08:17:27 +0000 2015,Aaron__Dupre,2928086177,en,,"@rusmexuswriters I have seen some of the new features, but I've not tried the infographic yet, sounds like good stuff :D"
624493584348258304,Fri Jul 24 08:17:27 +0000 2015,NataliaVas10,2219700080,en,,#ShareTheLove @oymgroup @musicartisthere for being top HighValue members this week :) @nataliavas http://t.co/IWSDMtcayt
624493583958065152,Fri Jul 24 08:17:27 +0000 2015,TeeCee0822,38621824,en,,The four o'clock coffee habit. :-)
624493583723270144,Fri Jul 24 08:17:27 +0000 2015,Puls120,183990438,en,,#ThankYou1Dfor a great roadtrip during the WWAT :)
624493582175633408,Fri Jul 24 08:17:27 +0000 2015,nSamandari,192143353,en,,"@rusintez @mafintosh Ok, 19:30 at the Apple store at IFC. Then we'll pick a place to go to :-)"
624493580313194496,Fri Jul 24 08:17:26 +0000 2015,PT_D12,3049051220,en,,"I didn't changed, you just didn't know who I really am :) #credits"
624493579466067968,Fri Jul 24 08:17:26 +0000 2015,Brenda650Joy,216454128,en,,Yes! Bath Bombs are back two great new products! I can't wait to order mine :) Whip me up Bag of Bombs... http://t.co/lvWKZFdFW8
624493578014736384,Fri Jul 24 08:17:26 +0000 2015,RandyRomadh,1563533348,en,,please throw your awesome smile lilsisbro @nabilahJKT48 @difaryansyah @maddijanemusic :) hopefully your career is always SUCCESS.!!.
624493576374726656,Fri Jul 24 08:17:25 +0000 2015,HugCartel,2737455376,en,,"New phone, today was cool :)"
624493576366522368,Fri Jul 24 08:17:25 +0000 2015,whiskeyrich,25268948,en,,Just pre-ordered Pixar's Inside Out steelbook! :D http://t.co/SnV316MfAH
624493575682703360,Fri Jul 24 08:17:25 +0000 2015,real14_andrea,1603065331,en,,@chanhun4exo welcome :)
624493575619784704,Fri Jul 24 08:17:25 +0000 2015,TheNeezam,1289045496,en,,@ForYourKindInfo hmm thanks :)
624493574869024768,Fri Jul 24 08:17:25 +0000 2015,Manavparekh,147175840,en,,"@BhaktisBanter @PallaviRuhail #FlipkartFashionFriday 
I just loved this...Hope U love it too :) http://t.co/SCwIVZmIWb"
624493574537609216,Fri Jul 24 08:17:25 +0000 2015,Samthemusicnerd,3113871041,en,,@ChantraNan I hope your okay! *super big smiles and hugs* :)\(^.^)/
624493574210617344,Fri Jul 24 08:17:25 +0000 2015,HutchinsonDave,350507190,en,,"@glowypanda @Beakmoo @Pani_Bufetowa It made me happy, too. :-)"
624493573749108736,Fri Jul 24 08:17:25 +0000 2015,rahmawati_nilam,3076304526,en,,"Pegell, lemess (n) :D"
624493573468233729,Fri Jul 24 08:17:25 +0000 2015,MegaP_2851,3236764178,en,,"I Miss You :)
My #TeenChoice for #ChoiceInternationalArtist is #SuperJunior!"
624493572243374081,Fri Jul 24 08:17:24 +0000 2015,Inside_TheRopes,486120580,en,,"@khenderson004 @Sting Kyle, we wont be sending emails right now but ur paypal confirmation is all you need on the night :) See u in Oct!"
624493572193169408,Fri Jul 24 08:17:24 +0000 2015,freeeky,6233632,en,,@abejz_no tud jst :D
624493571362713600,Fri Jul 24 08:17:24 +0000 2015,Riverford,16823557,en,,@MrsFarmerCookie They're so addictive aren't they! Beautiful flowers :) and Humphrey is very cute!
624493570737762304,Fri Jul 24 08:17:24 +0000 2015,HeldBikeGear,162166256,en,,"@Tulki Any help / advice / info you need - just yell :) You can normally catch us on here, erm, all the time ;)"
624493570511081472,Fri Jul 24 08:17:24 +0000 2015,Veztax,53370482,en,,Walk Back From The Breach .... :))) http://t.co/iZHXKoABi8
624493568929861632,Fri Jul 24 08:17:24 +0000 2015,fansforfanzine,3003810835,en,,Happy Birthday for July 24th! :) http://t.co/0YwJ3Efsjg #superheroes #scififan @RealLyndaCarter @AnnaPaquin @EmilyBett
624493568082739201,Fri Jul 24 08:17:23 +0000 2015,Snowflakes_10,108315111,en,,@Nigella_Lawson Lemons  bought for yogurt pot cake. Discovered yogurt out of date!  lemon version of liquorice pud possible do you think? :)
624493567894011908,Fri Jul 24 08:17:23 +0000 2015,NickMotown,101012795,en,,@concertina226 I am trusting enough to believe you and I salute you! :)
624493567390515200,Fri Jul 24 08:17:23 +0000 2015,RCP__AU,136642492,en,,@robinrimbaud I'm also moving tomorrow. Good luck with it all :-)
624493567277465600,Fri Jul 24 08:17:23 +0000 2015,SouthWestWater,402735312,en,,@simonwaugh You're welcome :)
624493563846397952,Fri Jul 24 08:17:22 +0000 2015,tvfxq_nottoc,300737030,en,,Tell him that I'm here. :) http://t.co/IDT0YCr8NP
624493562919546880,Fri Jul 24 08:17:22 +0000 2015,miss_kittychan,185595995,en,,"Made Cajun chicken with spiced Couscous for dinner! So yum :)
#cajunchicken #couscous #food #dinner… https://t.co/kkTgTf0qVG"
624493562672103424,Fri Jul 24 08:17:22 +0000 2015,d_isassociative,769954170,en,,@Hell_enaDaVex true shit :)
624493562399469568,Fri Jul 24 08:17:22 +0000 2015,Away_Label_Not,1334594754,en,,@cultofengineer Glad :D
624493562340610048,Fri Jul 24 08:17:22 +0000 2015,nessa294032,28973448,en,,congratulation once again... INFINITE deserved it... :D fighting for Mubank today. I'll always support INFINITE ^^ https://t.co/9ZkFNrObsC
624493562290393088,Fri Jul 24 08:17:22 +0000 2015,ThalaBeratung,1657955172,en,,@3F_Bildideen gern :) @UllaNeuhaus @HeimlichUte @LRVertriebspart @vivadihotel @wellpresso @IhrWellnessTipp @bad_deluxe @Zaubermaus57
624493562038648834,Fri Jul 24 08:17:22 +0000 2015,KurniaDewi_R,1019227952,en,,@JessicaTM23 happy belated birthday cikaaa☺wish you all the best o:) maaf telat ngucapinnya :D
624493561917112320,Fri Jul 24 08:17:22 +0000 2015,WonderlandOllie,42014526,en,,@zavvi @b9scottuk @gkm86 maaaaaay have just pre-ordered :D
624493561011044353,Fri Jul 24 08:17:22 +0000 2015,mustachenow,1318675620,en,,@stelcoco Larry is real :)
624493560784625664,Fri Jul 24 08:17:22 +0000 2015,NandyaPertiwi,510284204,en,,Stats for the week have arrived. 1 new follower and NO unfollowers :) via http://t.co/a7adI6uFtX.
624493558691680256,Fri Jul 24 08:17:21 +0000 2015,dreamlondon1D,1163637968,en,,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x16"
624493557550743552,Fri Jul 24 08:17:21 +0000 2015,SupFaggie,1339529659,en,,@kawaiinekolaura tuesday :))))))
624493553968918528,Fri Jul 24 08:17:20 +0000 2015,BeyoutifulYoga,754308662,en,,"After a long day/week, #Viparita #Karani (#LegsUpTheWall) is the perfect pose to unwind... EnJOY!!! :-) http://t.co/VGoOFhLeqr"
624493553809362944,Fri Jul 24 08:17:20 +0000 2015,hector_ardz,260548019,en,,@marilynemy_ good night :)
624493553251655680,Fri Jul 24 08:17:20 +0000 2015,S0uthN,2473642753,en,,@DeMusliM jesus :D what is going on ? first you get robbed and now this ....
624493552811286528,Fri Jul 24 08:17:20 +0000 2015,Andrea_Torquay,3023366633,en,,"This is Coco, she does like to be comfy :) http://t.co/1hQv6UiOe8"
624493551678656512,Fri Jul 24 08:17:19 +0000 2015,carmelavizcocho,229793712,en,,"Oh, the beauty of the world under water :)

http://t.co/JruoM8s53X"
624493551611695104,Fri Jul 24 08:17:19 +0000 2015,kaeyyyyy,1607326614,en,,"But yeah if you call me ""jalulu"" don't even continue to talk to me @ all cause I hate you :D"
624493551590748160,Fri Jul 24 08:17:19 +0000 2015,gavinmacarthur,279258600,en,,Off to the USA! Rosh and I on our travels again :) (@ Glasgow International Airport (GLA) - @gla_airport) https://t.co/FS71kc8FZe
624493550961426432,Fri Jul 24 08:17:19 +0000 2015,OFFICIALBWCW,2420025654,en,,"@neskaife yes he is avail here :D
wanna join?"
624493550252740608,Fri Jul 24 08:17:19 +0000 2015,iamsamball93,18738361,en,,"@xlaurajaynex I am :) also, I'm super late sending your presents but it's going out next day delivery today! x"
624493549082390529,Fri Jul 24 08:17:19 +0000 2015,Manavparekh,147175840,en,,@BhaktisBanter #FlipkartFashionFriday Im Sure This Dress Will Suit Perfect To Pallavi :) http://t.co/u2V5zAzKdE
624493548793135104,Fri Jul 24 08:17:19 +0000 2015,Immanu3,369027907,en,,"Welcome :) ""@miss__rizzy: In Nairobi for #HRDsTellObama a regional civil society dialogue on human rights in the region."""
624493548583395329,Fri Jul 24 08:17:19 +0000 2015,BCCCityStudents,54840667,en,,"To all our students around the globe,

WE MISS YOU!! 

Enjoy your summer and we'll see you soon!  :-)"
624493547803312129,Fri Jul 24 08:17:18 +0000 2015,KushalAdhikari3,909344882,en,,@mixbad Happy birthday hajur :) :)
624493547459219456,Fri Jul 24 08:17:18 +0000 2015,iamKaranB,127818799,en,,@magicbricks Yayy! :D Thanks ;) #GOHF
624493547173969921,Fri Jul 24 08:17:18 +0000 2015,topnetworkeral,87267081,en,,@savkra wow. So much hate came your way for speaking truth. Must've hit a nerve. :) keep speaking out.
624493546112823296,Fri Jul 24 08:17:18 +0000 2015,ann2394,504014833,en,,prelims exam tomorrow :-) #costacc  @AcctncyProblems http://t.co/DF1aXAAzg2
624493545852813312,Fri Jul 24 08:17:18 +0000 2015,MattSpecs,2413778323,en,,Goodnight :D
624493545265713152,Fri Jul 24 08:17:18 +0000 2015,emmajacksphoto,280687456,en,,Well I made it 13 weeks NWB is officially over today!! :D Now I just have to wait till Monday so I can start the long road to walking again.
624493545001492480,Fri Jul 24 08:17:18 +0000 2015,buffer,197962366,en,,@mrslatrisha @KFerrellWriter http://t.co/KmhdqcIWdm :)  -Mary
624493544628219904,Fri Jul 24 08:17:18 +0000 2015,joeyjo777,1913537905,en,,How every day off shud begin :-) https://t.co/KjAfQo0Swq
624493542656901120,Fri Jul 24 08:17:17 +0000 2015,Arednel,15635088,en,,@alxh enjoy :)
624493541931134976,Fri Jul 24 08:17:17 +0000 2015,John77,12734522,en,,@Miss_Wisconsin That was cold. :)
624493541868371968,Fri Jul 24 08:17:17 +0000 2015,connorrphipps,2631318712,en,,In glad that lasted ONE day :)
624493540677005312,Fri Jul 24 08:17:17 +0000 2015,sleepingbear24,2826484411,en,,@Its__Tatiii You too girl hmu sometime :)
624493539699916800,Fri Jul 24 08:17:17 +0000 2015,LeeBrothersBils,1874931324,en,,"@liftingcoolstuf @LUCYLucyprior @acosta_uk No worries. Thanks too for the follow. We hope you have a great day, not long till the weekend :)"
624493539334967296,Fri Jul 24 08:17:16 +0000 2015,HaylsWorld,2320780556,en,,@ArrieBar @BBlogRT @FemaleBloggerRT Love it all :) wow!! Picked up a Cala brush myself the other day!
624493539263582212,Fri Jul 24 08:17:16 +0000 2015,rajnivscidjokez,2835317718,en,,Sometimes it's all about choosing between your ego and your relationship. :)
624493539162853376,Fri Jul 24 08:17:16 +0000 2015,cepiperkeke,569749124,en,,Wherever you are I'll always make you smile :)
624493538307248128,Fri Jul 24 08:17:16 +0000 2015,Miri_rus,1246025432,en,,Sooooooooo happy for my grades :D
624493537288060928,Fri Jul 24 08:17:16 +0000 2015,warrenwwwong,173474509,en,,"@lovingjeonboram I really like their interaction. How Sunny offers her help to her dongsaeng, Chorong. And the friendship among idols. :)"
624493537258700800,Fri Jul 24 08:17:16 +0000 2015,alvianans,1430144118,en,,@fivedorkz thanks for the ffs :) x
624493537120399360,Fri Jul 24 08:17:16 +0000 2015,MaxivisionEye,1171521614,en,,Many thanks to all :) via @ManoharRpm
624493535056785408,Fri Jul 24 08:17:15 +0000 2015,grt8ness2017,3335376550,en,,Most Impressive...........what were you doing when you were 13? Now don't you feel bad about yourself? :) https://t.co/P14278cGy8
624493534498852864,Fri Jul 24 08:17:15 +0000 2015,ManoharRpm,2893409324,en,,@MaxivisionEye Many thanks to all :)
624493533613981696,Fri Jul 24 08:17:15 +0000 2015,spidey_flash,1511123197,en,,@SpazzyTsukihara awww but i was going to ask for a dragon duck with mix of a cheetah :p
624493533517328384,Fri Jul 24 08:17:15 +0000 2015,andr00read,1915896630,en,,WAGGA WAGGA FOR PHASE 2 COURSEWORK - COMING AT YOU @UNSWRCS  !!! :D
624493533420986369,Fri Jul 24 08:17:15 +0000 2015,unitedutilities,20982364,en,,"@Taaliah76 No problem at all, you too :) Lorna"
624493532808671232,Fri Jul 24 08:17:15 +0000 2015,lukemargettsart,2541556718,en,,"Just a bit to big to scan so will add them to the pile :)
Eye 10""x12"" Oil on Canvas pad.
#painting #canvas http://t.co/SEdkSLbZPH"
624493532456169472,Fri Jul 24 08:17:15 +0000 2015,achmadkevinn,1268855695,en,,"@MhmmdIqbale Happy Birthday Iqbal, Wish You All The Best :)"
624493532342939648,Fri Jul 24 08:17:15 +0000 2015,ni99erella,2983874515,en,,ima leave this. right. here. :-) http://t.co/VlGObizVhd
624493531990654976,Fri Jul 24 08:17:15 +0000 2015,kindhearths,1514868744,en,,@altournative it was nice knowing you :)
624493531957174272,Fri Jul 24 08:17:15 +0000 2015,PCS_Ltd_1979,2979836998,en,,#ff Likewise ur hon :)@whittakerdesig1 @HackOldham @CllrJimMcMahon @FPharmacyUK @PB_Furniture @abcdiagnosis
624493531768471552,Fri Jul 24 08:17:15 +0000 2015,lukeftmendes_,1418001896,en,,@Skye5SOS we are friends again now :) hahaha
624493531764277248,Fri Jul 24 08:17:15 +0000 2015,daria78311910,1166620309,en,,I'm playing Brain Dots : ) #BrainDots http://t.co/Y8LKMKSABv http://t.co/DWFUfPcfrb
624493531483254784,Fri Jul 24 08:17:15 +0000 2015,LCXCII,1503589056,en,,@needledesign Great work Matt :)
624493530778505217,Fri Jul 24 08:17:14 +0000 2015,hahaIuke,1451450946,en,,"That ""@Real_Liam_Payne thanks bro ! 😀 x"" is my everything :-)"
624493530656870400,Fri Jul 24 08:17:14 +0000 2015,WittyOdia,3223797750,en,,@nidhi_budha Aja besi chati phulani swasa bahari jiba !! :p But Congrats :) Keep spreading the smiles like you always do with you tweets !!
624493528249294849,Fri Jul 24 08:17:14 +0000 2015,Shahid_Khan07,462836163,en,,Mumbai &amp; gujarat rain distrubed collection otherwise BB week should have been 190cr+ inspite of that BB is highest record holder till now :)
624493526198390784,Fri Jul 24 08:17:13 +0000 2015,aredblush,22810917,en,,@froggydarren lol my whole family threatens to do that on a daily basis :D
624493525766422528,Fri Jul 24 08:17:13 +0000 2015,VirtualUmbrella,3099036574,en,,"Happy Friday everyone! Don't let the rain get you down, why not escape to the beach in #VR @RelaxationVR we need you today :)"
624493523711205376,Fri Jul 24 08:17:13 +0000 2015,BrianBachner,35150454,en,,@OrbaniDiana ok good to hear. Keep it up! :-)
624493523551842304,Fri Jul 24 08:17:13 +0000 2015,patriciayuma,1943647248,en,"{u'type': u'Point', u'coordinates': [14.63379327, 121.03989024]}",pamper day :) (@ Great Cuts Angelo Justin in Quezon City) https://t.co/pWvwQ8xg1C
624493522909970432,Fri Jul 24 08:17:13 +0000 2015,monicamolinaa,18534114,en,,I've gotta go home and put on my sweatpants and hold my breath until I die :)
624493522801029120,Fri Jul 24 08:17:13 +0000 2015,ValTranslate,2868725062,en,,"@sothcott @realmartinkemp lovely guy, isn't he? :-) ...and he looks like James Bond in @AgeofKill!"
624493521072975873,Fri Jul 24 08:17:12 +0000 2015,MobistarNL,317739716,en,,"@Stijneman happy tripping, Farbridges! :-)"
624493518866657280,Fri Jul 24 08:17:12 +0000 2015,segalakatakata,992589692,en,,Smile like you mean it :) ##SegalaKataKata
624493518438830080,Fri Jul 24 08:17:11 +0000 2015,CaptnKraft,2503542709,en,,The Nixus adventure has begun :-) time to make some flint tools haha
624493518409433088,Fri Jul 24 08:17:11 +0000 2015,ThePastelWayPOR,2794986164,en,,"@niamhie_c Hi! I see u like FourFiveSeconds and think u might like ""Deaf Ears"" https://t.co/hQZ1o7s7dk .Plz let me know what u think :)"
624493517050630144,Fri Jul 24 08:17:11 +0000 2015,xDebsxx,45338600,en,,@bbc PICK ME PLEASE! :) http://t.co/SOv2AdwnBd
624493516488634368,Fri Jul 24 08:17:11 +0000 2015,BakingBar,202620180,en,,@JellyBabyMom2 haha! Thank you! :) 🍰
624493516488613888,Fri Jul 24 08:17:11 +0000 2015,emcorb88,1055788860,en,,"@EmmaJayneHall @DarkCorb77 oh right. That's a good idea, instead of having to do them separately :)"
624493515511304192,Fri Jul 24 08:17:11 +0000 2015,faustonef,2794603189,en,,"@SimoneWarner ... he´s attacked, criticised for every gesture, word, pedal stroke. one must be attentive and notice little things :)"
624493515460972544,Fri Jul 24 08:17:11 +0000 2015,AIRTEL_KE,191765987,en,,@peter_osoro me too :-) ^Caro
624493515410518016,Fri Jul 24 08:17:11 +0000 2015,foursexyaussies,2608310874,en,,@angie_1D_95 THANK YOU!:) http://t.co/77HK8SVBFh
624493515016413184,Fri Jul 24 08:17:11 +0000 2015,GAMEayr,582657453,en,,@RichyCee93 £20 deposit to secure one :)
624493514957533185,Fri Jul 24 08:17:11 +0000 2015,Mimimichii,2148226316,en,"{u'type': u'Point', u'coordinates': [14.6090771, 120.9840497]}",@niikkooyy I love you more! :)
624493514144002048,Fri Jul 24 08:17:10 +0000 2015,Interrail,3364791,en,,@HelenAnderz travel in style :-)
624493513841995776,Fri Jul 24 08:17:10 +0000 2015,nixosch,629403302,en,,i don't know what helped me more to get awake ... the shock when i spilled my coffe or the rest of the coffe :D
624493513762304000,Fri Jul 24 08:17:10 +0000 2015,Saradeigigli,459104908,en,,@lDreeriksenl  happy birthday with chocolate lovers cake.....tenerina!!!! Auguri from Italy :) best wishes :) http://t.co/AkNaojdLJJ
